,buildingId,lotId,price,latLong,minBeds,minBaths,minArea,imgSrc,hasImage,plid,isFeaturedListing,unitCount,buildingName,isBuilding,address,variableData,badgeInfo,statusType,statusText,listingType,isFavorite,detailUrl,has3DModel,hasAdditionalAttributions,canSaveBuilding,zpid,priceLabel,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,visited,hdpData,pgapt,sgapt,hasVideo,isHomeRec,availabilityDate
77,,,"$2,250/mo","{'latitude': 33.093277, 'longitude': -96.6488}",,,,https://photos.zillowstatic.com/fp/e5818e791176a54f445251d0937c3651-p_e.jpg,True,,False,,,,--,"{'type': 'TIME_ON_INFO', 'text': '40 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/800-Rolling-Ridge-Dr-Allen-TX-75002/26621690_zpid/,False,False,,26621690,$2.2K,3.0,2.0,1277.0,False,False,False,"{'homeInfo': {'zpid': 26621690, 'zipcode': '75002', 'city': 'Allen', 'state': 'TX', 'latitude': 33.093277, 'longitude': -96.6488, 'price': 2250.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1277.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 322900, 'rentZestimate': 1895, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2250.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 197219.0, 'lotAreaValue': 5662.0, 'lotAreaUnit': 'sqft'}}",ForRent,For Rent,False,False,2022-10-01 00:00:00
78,,,"$2,500/mo","{'latitude': 33.096497, 'longitude': -96.731064}",,,,https://photos.zillowstatic.com/fp/02824d5b4ddb3fe51106a63db795c6f8-p_e.jpg,True,,False,,,,--,"{'type': 'TIME_ON_INFO', 'text': '58 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/314-Calstone-Dr-Allen-TX-75013/53103009_zpid/,False,False,,53103009,$2.5K,3.0,2.0,1767.0,False,False,False,"{'homeInfo': {'zpid': 53103009, 'zipcode': '75013', 'city': 'Allen', 'state': 'TX', 'latitude': 33.096497, 'longitude': -96.731064, 'price': 2500.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1767.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 398700, 'rentZestimate': 2449, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 261667.0}}",ForRent,For Rent,False,False,2022-09-01 00:00:00
79,,,"$3,800/mo","{'latitude': 33.125946, 'longitude': -96.67408}",,,,https://photos.zillowstatic.com/fp/a7d2828b876b97876d7c8d578abd0961-p_e.jpg,True,,False,,,,--,"{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/910-Redbird-Ln-Allen-TX-75013/80065294_zpid/,False,False,,80065294,$3.8K,4.0,3.5,3647.0,False,False,False,"{'homeInfo': {'zpid': 80065294, 'zipcode': '75013', 'city': 'Allen', 'state': 'TX', 'latitude': 33.125946, 'longitude': -96.67408, 'price': 3800.0, 'bathrooms': 3.5, 'bedrooms': 4.0, 'livingArea': 3647.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 708200, 'rentZestimate': 3833, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3800.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 467721.0, 'lotAreaValue': 8363.0, 'lotAreaUnit': 'sqft'}}",ForRent,For Rent,False,False,
80,,,"$3,250/mo","{'latitude': 33.086758, 'longitude': -96.71383}",,,,https://photos.zillowstatic.com/fp/bb2f22fe15425133839ecd6ceaf61c54-p_e.jpg,True,,False,,,,--,"{'type': 'TIME_ON_INFO', 'text': '25 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/1511-Westmont-Dr-Allen-TX-75013/53107529_zpid/,False,False,,53107529,$3.2K,4.0,2.5,3079.0,False,False,False,"{'homeInfo': {'zpid': 53107529, 'zipcode': '75013', 'city': 'Allen', 'state': 'TX', 'latitude': 33.086758, 'longitude': -96.71383, 'price': 3250.0, 'bathrooms': 2.5, 'bedrooms': 4.0, 'livingArea': 3079.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 576100, 'rentZestimate': 3200, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3250.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 398214.0}}",ForRent,For Rent,False,False,
81,,,"$2,900/mo","{'latitude': 33.101536, 'longitude': -96.63509}",,,,https://photos.zillowstatic.com/fp/e72064ab8a6d68e4bdab1b1604ec0c63-p_e.jpg,True,,False,,,,--,"{'type': 'TIME_ON_INFO', 'text': '32 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/111-N-Alder-Dr-Allen-TX-75002/53114783_zpid/,False,False,,53114783,$2.9K,4.0,3.0,2875.0,False,False,False,"{'homeInfo': {'zpid': 53114783, 'zipcode': '75002', 'city': 'Allen', 'state': 'TX', 'latitude': 33.101536, 'longitude': -96.63509, 'price': 2900.0, 'datePriceChanged': 1663225200000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2875.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 584800, 'rentZestimate': 3121, 'listing_sub_type': {}, 'priceReduction': '$100 (Sep 15)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2900.0, 'priceChange': -100, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 327274.0}}",ForRent,For Rent,False,False,
82,,,"$2,500/mo","{'latitude': 33.116154, 'longitude': -96.630264}",,,,https://photos.zillowstatic.com/fp/5782cc2d8fe369729f8734514c91536a-p_e.jpg,True,,False,,,,--,"{'type': 'TIME_ON_INFO', 'text': '27 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/1550-Silver-Spur-Dr-Allen-TX-75002/62572806_zpid/,False,False,,62572806,$2.5K,3.0,2.0,1499.0,False,False,False,"{'homeInfo': {'zpid': 62572806, 'zipcode': '75002', 'city': 'Allen', 'state': 'TX', 'latitude': 33.116154, 'longitude': -96.630264, 'price': 2500.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1499.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 412700, 'rentZestimate': 2100, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 261296.0, 'lotAreaValue': 10018.0, 'lotAreaUnit': 'sqft'}}",ForRent,For Rent,False,False,
83,,,"$2,550/mo","{'latitude': 33.08285, 'longitude': -96.65321}",,,,https://photos.zillowstatic.com/fp/641e712992de6ae7bec818dcd04e20b6-p_e.jpg,True,,False,,,,--,"{'type': 'TIME_ON_INFO', 'text': '22 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/827-Cornell-Ln-Allen-TX-75002/26656903_zpid/,False,False,,26656903,$2.6K,3.0,2.0,1648.0,False,False,False,"{'homeInfo': {'zpid': 26656903, 'zipcode': '75002', 'city': 'Allen', 'state': 'TX', 'latitude': 33.08285, 'longitude': -96.65321, 'price': 2550.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1648.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 385300, 'rentZestimate': 2227, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2550.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 264124.0, 'lotAreaValue': 8276.0, 'lotAreaUnit': 'sqft'}}",ForRent,For Rent,False,False,
84,,,"$2,400/mo","{'latitude': 33.08237, 'longitude': -96.62598}",,,,https://photos.zillowstatic.com/fp/796f89a1611fe3c2c3bc2e5b48f8d460-p_e.jpg,True,,False,,,,--,"{'type': 'TIME_ON_INFO', 'text': '30 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/1714-Woodstream-Ln-Allen-TX-75002/26672207_zpid/,False,False,,26672207,$2.4K,3.0,2.0,2210.0,False,False,False,"{'homeInfo': {'zpid': 26672207, 'zipcode': '75002', 'city': 'Allen', 'state': 'TX', 'latitude': 33.08237, 'longitude': -96.62598, 'price': 2400.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 2210.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 438300, 'rentZestimate': 2664, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2400.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 306647.0}}",ForRent,For Rent,False,False,
85,,,"$3,400/mo","{'latitude': 33.09587, 'longitude': -96.7098}",,,,https://photos.zillowstatic.com/fp/44d90565f5415996c6bf57a1f127c163-p_e.jpg,True,,False,,,,--,"{'type': 'TIME_ON_INFO', 'text': '77 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/405-Suncreek-Dr-Allen-TX-75013/53115952_zpid/,False,False,,53115952,$3.4K,4.0,3.5,3291.0,False,False,False,"{'homeInfo': {'zpid': 53115952, 'zipcode': '75013', 'city': 'Allen', 'state': 'TX', 'latitude': 33.09587, 'longitude': -96.7098, 'price': 3400.0, 'bathrooms': 3.5, 'bedrooms': 4.0, 'livingArea': 3291.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 584000, 'rentZestimate': 3280, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3400.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 396623.0, 'lotAreaValue': 5662.0, 'lotAreaUnit': 'sqft'}}",ForRent,For Rent,False,False,
86,,,"$2,700/mo","{'latitude': 33.123466, 'longitude': -96.66995}",,,,https://photos.zillowstatic.com/fp/52502e29303d07514580a4fab2ab36cc-p_e.jpg,True,,False,,,,--,"{'type': 'TIME_ON_INFO', 'text': '84 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/616-Club-Dr-Allen-TX-75013/168647381_zpid/,False,False,,168647381,$2.7K,3.0,2.5,1912.0,False,False,False,"{'homeInfo': {'zpid': 168647381, 'zipcode': '75013', 'city': 'Allen', 'state': 'TX', 'latitude': 33.123466, 'longitude': -96.66995, 'price': 2700.0, 'bathrooms': 2.5, 'bedrooms': 3.0, 'livingArea': 1912.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 473700, 'rentZestimate': 2679, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2700.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 321819.0}}",ForRent,For Rent,False,False,
87,,,"$1,890/mo","{'latitude': 33.08172, 'longitude': -96.67151}",,,,https://photos.zillowstatic.com/fp/38d5184c0d60b772d8fa437851383d22-p_e.jpg,True,,False,,,,--,"{'type': 'TIME_ON_INFO', 'text': '5 days ago', 'data': {'isFresh': False}}",,FOR_RENT,House for rent,,False,/homedetails/521-Oldbridge-Dr-Allen-TX-75002/26623751_zpid/,False,False,,26623751,$1.9K,3.0,2.0,1259.0,False,False,False,"{'homeInfo': {'zpid': 26623751, 'zipcode': '75002', 'city': 'Allen', 'state': 'TX', 'latitude': 33.08172, 'longitude': -96.67151, 'price': 1890.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1259.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 301200, 'rentZestimate': 1996, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1890.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 202872.0, 'lotAreaValue': 6098.0, 'lotAreaUnit': 'sqft'}}",ForRent,For Rent,False,False,2022-09-19 00:00:00
88,33.1023--96.70397,1001621808.0,"$1,346+/mo","{'latitude': 33.1023, 'longitude': -96.70397}",1.0,1.0,736.0,https://photos.zillowstatic.com/fp/ce415f88aad726d067d6939d2d32e136-p_e.jpg,True,5bybmq80c9hcd,True,18.0,Settler's Gate,True,"1420 W McDermott Dr, Allen, TX","{'type': '3D_HOME', 'text': '3D Tour'}",,FOR_RENT,Settler's Gate,,False,/b/settler%27s-gate-allen-tx-5XkdbP/,True,False,True,,,,,,,,,,,,,,
